Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Premium_Amount,Insured_Amount,Property_Age,Insured_Date,Claim_ID,Claim_Date,Claim_Amount,Fraudulent_Claim,Claim_History,Risk_Score
c9108ee2-915b-4de2-aa21-7cfe45780ab1,61,Female,Auto,78149.24,3697.83,44951.19,6,2021-02-27,313d73a0-7477-4df0-8e07-126ddd73fb4b,2023-02-18,5647.95,0,5,High
bc6d162d-686d-4795-b09e-5b67f441e6c7,46,Female,Auto,76534.34,1972.83,33231.04,1,2020-08-16,1884c4e9-3122-443d-b70f-858cef8534e3,2022-12-12,2309.77,0,2,Medium
bc6d162d-686d-4795-b09e-5b67f441e6c7,46,Female,Auto,76534.34,1972.83,33231.04,1,2020-08-16,fd67dd84-d332-4e02-809c-ebbdb6c2647a,2023-03-18,14916.56,0,2,Medium
dabbc3e8-790d-4e02-ba2e-eba6f4552146,42,Male,Property,48136.77,3376.63,42315.92,14,2020-10-12,05fcb071-2d3b-4b03-9a0b-c54ec527e630,2021-06-10,10273.88,0,4,High
dabbc3e8-790d-4e02-ba2e-eba6f4552146,42,Male,Property,48136.77,3376.63,42315.92,14,2020-10-12,fd0e1b71-443e-44fa-b05d-1c3a215a4f44,2023-04-13,8947.02,0,4,High
dabbc3e8-790d-4e02-ba2e-eba6f4552146,42,Male,Property,48136.77,3376.63,42315.92,14,2020-10-12,c27fb368-34a8-45c6-880b-2fc0abb572f7,2022-05-15,20643.7,1,4,High
dabbc3e8-790d-4e02-ba2e-eba6f4552146,42,Male,Property,48136.77,3376.63,42315.92,14,2020-10-12,5932faba-bbd6-4dfb-8e83-1c7a9c8b14fc,2021-07-24,2094.98,0,4,High
1f1a5aac-1e8b-4d7e-8e52-24d8f7e0e26a,41,Male,Life,60510.12,1834.2,31548.1,0,2023-09-12,ad7c2200-2d6d-4ef7-a24d-707763c3664a,2026-06-15,16711.86,0,5,High
1f1a5aac-1e8b-4d7e-8e52-24d8f7e0e26a,41,Male,Life,60510.12,1834.2,31548.1,0,2023-09-12,3994fd2e-b31a-49f0-a1a7-37ae54834a21,2025-03-10,8552.11,0,5,High
1f1a5aac-1e8b-4d7e-8e52-24d8f7e0e26a,41,Male,Life,60510.12,1834.2,31548.1,0,2023-09-12,3d5dbca6-a142-4535-ba39-9895737a6326,2023-12-10,728.45,0,5,High
1f1a5aac-1e8b-4d7e-8e52-24d8f7e0e26a,41,Male,Life,60510.12,1834.2,31548.1,0,2023-09-12,c1e9c99e-a87c-4b35-851b-70171e3c86a7,2026-07-31,2296.62,0,5,High
1f1a5aac-1e8b-4d7e-8e52-24d8f7e0e26a,41,Male,Life,60510.12,1834.2,31548.1,0,2023-09-12,1d766f73-d675-47d1-91ec-740469df2454,2025-11-06,2764.75,0,5,High
4d913864-4dab-4fd0-9a85-026f468f3201,66,Male,Auto,60342.86,5794.26,88981.85,19,2022-10-12,4491efae-88b8-47aa-bec2-f46d804526b0,2025-05-27,8251.92,0,5,High
4d913864-4dab-4fd0-9a85-026f468f3201,66,Male,Auto,60342.86,5794.26,88981.85,19,2022-10-12,bd1c1046-93f0-4a17-9135-f06c7c124d50,2022-11-27,8710.52,0,5,High
4d913864-4dab-4fd0-9a85-026f468f3201,66,Male,Auto,60342.86,5794.26,88981.85,19,2022-10-12,cb3611a0-24da-4469-baa2-3305703bfd92,2023-10-02,24245.11,0,5,High
4d913864-4dab-4fd0-9a85-026f468f3201,66,Male,Auto,60342.86,5794.26,88981.85,19,2022-10-12,8d83e89b-3a29-4613-ba3a-fb4f34629118,2024-07-15,23049.99,0,5,High
4d913864-4dab-4fd0-9a85-026f468f3201,66,Male,Auto,60342.86,5794.26,88981.85,19,2022-10-12,d87fb304-0c59-44ea-bb74-6d74756d25ba,2025-05-19,6678.18,0,5,High
f651fb92-d645-4724-bf20-fd27f6b35819,27,Female,Property,71062.69,3155.75,36886.28,28,2025-04-16,f94fa2fb-71d0-4d1a-9e61-2e52826be0e1,2028-02-27,4207.39,0,1,Medium
871d051c-eeb6-41b4-84b7-c6e0cfe62a64,79,Male,Auto,42037.79,1776.05,21036.2,5,2021-10-24,a902ea27-97d3-4d6e-94c6-356c2a8e0403,2022-03-05,708.03,0,4,High
871d051c-eeb6-41b4-84b7-c6e0cfe62a64,79,Male,Auto,42037.79,1776.05,21036.2,5,2021-10-24,e5771ef6-a1e3-4b70-a1ab-962337413b6c,2023-12-31,9687.76,0,4,High
871d051c-eeb6-41b4-84b7-c6e0cfe62a64,79,Male,Auto,42037.79,1776.05,21036.2,5,2021-10-24,2edc6abd-1588-45a7-8d21-423eacd66203,2024-02-13,2409.03,0,4,High
871d051c-eeb6-41b4-84b7-c6e0cfe62a64,79,Male,Auto,42037.79,1776.05,21036.2,5,2021-10-24,e11f42fe-3d4a-401d-a322-7e05143b2fed,2023-02-28,5967.97,0,4,High
a0e6cce4-ed20-4840-ad39-6e5c2bd0d938,74,Male,Health,78079.9,2708.21,49314.34,0,2021-10-17,1a447162-050e-4ce1-8b3c-36a7f2705f6c,2023-12-23,4672.25,0,3,Medium
a0e6cce4-ed20-4840-ad39-6e5c2bd0d938,74,Male,Health,78079.9,2708.21,49314.34,0,2021-10-17,af4b2ef1-ea6e-4f93-807f-6af5351f98ec,2024-09-28,6785.51,0,3,Medium
a0e6cce4-ed20-4840-ad39-6e5c2bd0d938,74,Male,Health,78079.9,2708.21,49314.34,0,2021-10-17,1d866b0c-80f4-4982-876d-2617f3157aab,2023-04-01,23440.04,0,3,Medium
ea0c0f02-c6c6-42b2-9e6c-f1b3d1288599,76,Female,Health,15000.0,345.66,5975.19,0,2025-04-28,08dead5b-c444-4db7-aecf-3f8925a1e6ee,2026-07-04,285.08,0,5,High
ea0c0f02-c6c6-42b2-9e6c-f1b3d1288599,76,Female,Health,15000.0,345.66,5975.19,0,2025-04-28,d353cddd-aea9-488b-87b7-87e83febb774,2026-07-16,1070.11,0,5,High
ea0c0f02-c6c6-42b2-9e6c-f1b3d1288599,76,Female,Health,15000.0,345.66,5975.19,0,2025-04-28,e0dacdad-72e5-4f70-bf27-73241bd392d0,2027-04-04,1181.94,0,5,High
ea0c0f02-c6c6-42b2-9e6c-f1b3d1288599,76,Female,Health,15000.0,345.66,5975.19,0,2025-04-28,9bf08df3-0773-412c-9b1f-30e516052bb9,2025-08-19,544.45,0,5,High
ea0c0f02-c6c6-42b2-9e6c-f1b3d1288599,76,Female,Health,15000.0,345.66,5975.19,0,2025-04-28,6c487dca-5832-489d-b727-b27df998c56a,2026-06-19,766.62,0,5,High
65707737-fc65-4dad-92f4-85b6ed5892f4,55,Female,Health,53642.47,3359.51,49429.18,0,2022-06-09,NoClaim,,0.0,0,0,Low
d1158778-3ded-46e2-93b5-61fbda3b6c10,25,Female,Auto,54777.26,1215.93,17067.06,8,2021-11-16,NoClaim,,0.0,0,0,Low
71b19600-91b9-45d9-9567-01eb6b23d589,80,Female,Property,63310.27,1521.08,16167.7,27,2021-04-11,NoClaim,,0.0,0,0,Low
fedcf897-7fc3-4d3b-b73f-a0d9535f1996,42,Female,Property,72247.44,1536.57,26581.47,4,2022-06-10,70d8d839-40ff-450b-bb77-11873a4ec3e6,2024-04-30,4834.84,0,1,Medium
898a5c40-68cd-454d-810e-7c73bb672d28,50,Male,Auto,59811.3,1457.05,26757.8,1,2022-01-01,NoClaim,,0.0,0,0,Low
b7274398-8862-4b7f-be1b-2e1114e86385,31,Female,Life,32324.88,2516.32,37939.81,0,2022-09-16,NoClaim,,0.0,0,0,Low
09f22b92-9c99-41cb-8729-37a0b6fe1b13,47,Other,Life,71783.87,2820.04,28643.03,0,2021-01-14,NoClaim,,0.0,0,0,Low
6f028f82-6588-4f35-92fe-83634e96b45d,41,Male,Health,60803.11,2493.75,44071.58,0,2022-09-19,NoClaim,,0.0,0,0,Low
ced195aa-1ed1-41f7-80b5-7cc3f72daf38,76,Male,Health,74574.14,6198.28,104241.7,0,2022-03-21,NoClaim,,0.0,0,0,Low
86c8f153-8f06-49b8-bb31-7c5b17dee566,70,Male,Property,62273.15,4063.91,41261.27,4,2022-03-11,NoClaim,,0.0,0,0,Low
90bd7e0f-802e-4d2a-9c0f-a9af4a40a1cc,80,Male,Property,33879.14,1671.52,18483.76,13,2024-09-06,8a81a4a7-6c73-4522-8f92-9120cbff3841,2027-02-28,2794.19,0,4,High
90bd7e0f-802e-4d2a-9c0f-a9af4a40a1cc,80,Male,Property,33879.14,1671.52,18483.76,13,2024-09-06,3ea6a703-483c-4b76-9aae-ef43245cb067,2027-07-04,4458.53,1,4,High
90bd7e0f-802e-4d2a-9c0f-a9af4a40a1cc,80,Male,Property,33879.14,1671.52,18483.76,13,2024-09-06,63938d43-9462-48c6-9a60-ddb7d0602c5f,2025-10-20,4332.79,0,4,High
90bd7e0f-802e-4d2a-9c0f-a9af4a40a1cc,80,Male,Property,33879.14,1671.52,18483.76,13,2024-09-06,2cd9a7ff-6dcf-4fb8-b22a-803deb66fe48,2027-01-18,25.29,0,4,High
dbfd7ceb-3716-478e-ba48-7b6cfb11dbe4,40,Female,Health,70869.35,4253.81,60198.0,0,2022-01-26,9ffc0875-c236-4cb7-8dba-dc0f1a35d299,2023-01-14,27202.76,0,5,High
dbfd7ceb-3716-478e-ba48-7b6cfb11dbe4,40,Female,Health,70869.35,4253.81,60198.0,0,2022-01-26,d12ae898-18d0-48ae-a981-2436858466ea,2022-12-05,1924.23,0,5,High
dbfd7ceb-3716-478e-ba48-7b6cfb11dbe4,40,Female,Health,70869.35,4253.81,60198.0,0,2022-01-26,64aa9236-19eb-4199-8421-9095ec877afd,2024-09-10,13314.79,0,5,High
dbfd7ceb-3716-478e-ba48-7b6cfb11dbe4,40,Female,Health,70869.35,4253.81,60198.0,0,2022-01-26,c0b2c002-0dd9-413c-82e4-984f1b17ffd6,2023-01-29,4083.16,0,5,High
dbfd7ceb-3716-478e-ba48-7b6cfb11dbe4,40,Female,Health,70869.35,4253.81,60198.0,0,2022-01-26,121765bb-22ae-41b8-97f3-644014bd0f07,2022-06-09,8795.11,0,5,High
00a44314-6288-495a-ac9e-3f9e6ff1a093,65,Female,Health,46773.01,4166.75,55873.98,0,2022-07-09,NoClaim,,0.0,0,0,Low
fa6d525b-3cbc-45b7-bf87-f70f56892a0c,76,Male,Auto,51419.96,4465.48,87595.33,7,2022-08-03,079e75f8-c250-449c-beb7-55ed8fed3033,2023-05-16,27885.19,0,4,High
fa6d525b-3cbc-45b7-bf87-f70f56892a0c,76,Male,Auto,51419.96,4465.48,87595.33,7,2022-08-03,375e8ace-f1f0-48ea-83ff-d07f1d5937ee,2023-06-17,11473.81,0,4,High
fa6d525b-3cbc-45b7-bf87-f70f56892a0c,76,Male,Auto,51419.96,4465.48,87595.33,7,2022-08-03,f8df6a7d-792b-488a-bd45-cd73803f89bd,2024-08-10,23987.7,0,4,High
fa6d525b-3cbc-45b7-bf87-f70f56892a0c,76,Male,Auto,51419.96,4465.48,87595.33,7,2022-08-03,47428d72-e5af-4b97-a018-f2e29ccc27ad,2024-10-16,10471.38,1,4,High
8d79f6d0-417f-4ca4-885f-6005b1b8092b,51,Male,Property,89860.14,4596.78,89715.37,20,2022-11-21,NoClaim,,0.0,0,0,Low
a318e6dc-0658-4d9b-80e6-3dad08785b9c,67,Female,Life,78178.55,3888.46,39573.37,0,2023-10-11,NoClaim,,0.0,0,0,Low
09e7bffd-9efb-4879-b89e-a12e5a0c2e50,56,Female,Auto,75471.49,2497.3,39097.82,4,2021-01-27,1520b2da-0e2d-482a-9107-3c458b42f045,2021-12-30,16503.42,0,2,Medium
09e7bffd-9efb-4879-b89e-a12e5a0c2e50,56,Female,Auto,75471.49,2497.3,39097.82,4,2021-01-27,a04e80e1-de93-4782-a474-813ff4b563d8,2023-02-28,4479.44,0,2,Medium
9937397f-a7b4-468c-bf83-64dbccf5a749,77,Male,Auto,87868.93,1963.34,31768.85,24,2023-11-23,f84db679-6916-46fb-b575-ea538fd6a7bd,2026-10-23,523.48,0,4,High
9937397f-a7b4-468c-bf83-64dbccf5a749,77,Male,Auto,87868.93,1963.34,31768.85,24,2023-11-23,0230a399-ef49-4b1d-9f24-49652b11e7ce,2025-11-10,1323.43,0,4,High
9937397f-a7b4-468c-bf83-64dbccf5a749,77,Male,Auto,87868.93,1963.34,31768.85,24,2023-11-23,01701a46-ceb4-408c-a27b-2ea42c0e7915,2026-10-22,18545.29,0,4,High
9937397f-a7b4-468c-bf83-64dbccf5a749,77,Male,Auto,87868.93,1963.34,31768.85,24,2023-11-23,4cb27ac9-6932-41f6-a09a-dae295e2abe0,2024-06-03,3236.5,0,4,High
3c3297af-26b1-42d1-a639-882e91721489,43,Male,Life,74562.07,2494.77,29686.1,0,2021-01-31,NoClaim,,0.0,0,0,Low
68d53893-b519-47e1-90e1-50e8149ed858,47,Female,Property,80164.77,6891.07,97695.34,15,2024-05-28,NoClaim,,0.0,0,0,Low
0f280dfb-60ab-4bf6-8492-2798969cea0d,46,Other,Auto,79398.89,3291.88,65815.76,6,2025-03-03,4647a6a9-d481-453b-873a-18c411c88bfd,2025-11-20,13711.67,0,3,Medium
0f280dfb-60ab-4bf6-8492-2798969cea0d,46,Other,Auto,79398.89,3291.88,65815.76,6,2025-03-03,300942d1-78df-4370-9757-6fc96799d1f5,2026-06-14,18685.98,0,3,Medium
0f280dfb-60ab-4bf6-8492-2798969cea0d,46,Other,Auto,79398.89,3291.88,65815.76,6,2025-03-03,48a165a5-352f-4ab5-9db2-36cd9dca8055,2026-03-12,4206.02,0,3,Medium
30c9a9c1-de23-4c45-b0ee-2ff4089c7e13,34,Female,Property,94156.3,4570.5,53212.99,14,2020-07-10,334b3d43-8f2b-4a5e-9cdf-9ba602224687,2022-12-15,4172.27,0,2,Medium
30c9a9c1-de23-4c45-b0ee-2ff4089c7e13,34,Female,Property,94156.3,4570.5,53212.99,14,2020-07-10,b1ca0272-ad8e-498a-b3b2-fb70bc08a2e9,2023-05-20,27691.97,0,2,Medium
972f6bb7-5543-44db-b944-270442b74de4,48,Female,Health,41482.32,3782.64,60542.54,0,2021-05-25,c3f4613b-7589-4bf7-ada0-305420002483,2023-10-10,21688.66,0,1,Medium
0849ecdb-2226-40fd-bf3c-0da0308f64fc,20,Other,Property,67486.44,1825.6,25807.9,26,2021-08-06,NoClaim,,0.0,0,0,Low
8e9814e9-18f1-4522-addb-ddd112a01268,34,Other,Life,34615.94,2247.1,41549.79,0,2024-07-26,NoClaim,,0.0,0,0,Low
1a80415d-008b-4367-8d08-faf16e65951c,77,Female,Auto,81137.87,5407.47,105998.14,15,2020-07-18,NoClaim,,0.0,0,0,Low
1cfe5063-fd7c-451a-9a1d-7befb59cb3e8,73,Male,Health,63480.09,3870.2,75108.52,0,2024-02-05,2696d412-b038-4661-8717-f2dad612a246,2025-04-11,3727.79,0,4,High
1cfe5063-fd7c-451a-9a1d-7befb59cb3e8,73,Male,Health,63480.09,3870.2,75108.52,0,2024-02-05,f9237028-217b-47a1-adbf-6b272220d10f,2025-08-05,2381.41,1,4,High
1cfe5063-fd7c-451a-9a1d-7befb59cb3e8,73,Male,Health,63480.09,3870.2,75108.52,0,2024-02-05,cf7102b3-bbb5-4ceb-9277-a6433528f9f6,2024-06-29,6608.8,0,4,High
1cfe5063-fd7c-451a-9a1d-7befb59cb3e8,73,Male,Health,63480.09,3870.2,75108.52,0,2024-02-05,0731a1bb-88e6-4805-a8f5-19a1cf035ffd,2024-10-21,38512.62,0,4,High
5c13b960-0b61-495b-8455-fa6f9de1031d,74,Male,Health,79545.97,4727.55,55826.47,0,2020-11-29,NoClaim,,0.0,0,0,Low
71273b12-9275-45ba-b656-fa38f0a0d945,27,Female,Life,52250.91,1360.75,22015.16,0,2022-02-06,NoClaim,,0.0,0,0,Low
a6e80aed-255c-44a3-b537-98545efcd19f,40,Male,Property,65743.45,5068.3,63475.54,19,2025-01-07,b4d25aa4-1af3-4837-bc9d-b345343ee5a2,2027-09-30,26260.01,0,5,High
a6e80aed-255c-44a3-b537-98545efcd19f,40,Male,Property,65743.45,5068.3,63475.54,19,2025-01-07,7db59c87-be9d-46b5-b70d-d4aa3925e9ca,2027-11-16,5013.47,0,5,High
a6e80aed-255c-44a3-b537-98545efcd19f,40,Male,Property,65743.45,5068.3,63475.54,19,2025-01-07,851b1961-279a-4709-8ca3-4cf391d258e2,2027-05-10,497.62,0,5,High
a6e80aed-255c-44a3-b537-98545efcd19f,40,Male,Property,65743.45,5068.3,63475.54,19,2025-01-07,d136ac20-569d-46ec-9e3f-589411363523,2027-01-07,6075.17,0,5,High
a6e80aed-255c-44a3-b537-98545efcd19f,40,Male,Property,65743.45,5068.3,63475.54,19,2025-01-07,9588aea7-fd05-455c-8b1f-14108ce0c482,2025-06-13,13929.3,0,5,High
8157590c-2475-4c2d-b7d1-533581f31fb4,34,Female,Property,70334.76,5972.64,63032.8,11,2022-06-16,6f023d5e-9d15-4454-b1e9-3fb0760df048,2024-10-30,27707.37,1,3,Medium
8157590c-2475-4c2d-b7d1-533581f31fb4,34,Female,Property,70334.76,5972.64,63032.8,11,2022-06-16,9d24d9f3-4d4c-4c81-b399-80e176d82735,2024-06-16,5304.26,0,3,Medium
8157590c-2475-4c2d-b7d1-533581f31fb4,34,Female,Property,70334.76,5972.64,63032.8,11,2022-06-16,28628a51-cf96-403a-b44b-5d275a608fc9,2025-04-06,12748.25,0,3,Medium
be1830aa-834e-4f91-83c5-e2f099fb0d0d,57,Female,Life,63700.82,3732.83,60568.03,0,2022-12-31,39bd7c1a-c523-4a4f-92c3-ed245e46f3d7,2024-02-29,28755.2,0,2,Medium
be1830aa-834e-4f91-83c5-e2f099fb0d0d,57,Female,Life,63700.82,3732.83,60568.03,0,2022-12-31,a871dce7-63ac-40f8-bb8a-029ddab61c9e,2025-05-17,2835.92,0,2,Medium
93474fc3-636c-4d28-8c59-560ec18b9daa,18,Male,Auto,45070.55,1372.43,18827.53,24,2021-06-14,7b4e1c71-3aaf-470e-bf11-a6dfe1fb68be,2023-12-20,8939.45,0,2,Medium
93474fc3-636c-4d28-8c59-560ec18b9daa,18,Male,Auto,45070.55,1372.43,18827.53,24,2021-06-14,ff506e9c-f32c-4d2e-8e6c-4255038a9357,2024-05-14,3321.27,0,2,Medium
294a9847-075e-4a1f-a04f-f672b91910bf,21,Female,Auto,46590.67,4372.7,52762.85,0,2024-02-09,a2bf4eab-776d-4273-99e6-8f21c76f090c,2025-08-18,2156.52,0,3,Medium
294a9847-075e-4a1f-a04f-f672b91910bf,21,Female,Auto,46590.67,4372.7,52762.85,0,2024-02-09,bd888c22-e721-4336-8713-1ecdd1a60968,2024-09-21,15180.86,0,3,Medium
294a9847-075e-4a1f-a04f-f672b91910bf,21,Female,Auto,46590.67,4372.7,52762.85,0,2024-02-09,7e7d56aa-25b9-41c9-9041-3b557ef14a42,2026-02-13,10564.44,1,3,Medium
ae40af0a-0bc9-4c78-8cd4-eccc41512a1d,56,Male,Auto,40421.88,3168.33,54985.27,6,2023-04-06,97025dec-4bef-4f96-ad99-db1d50239df2,2024-03-26,3788.02,0,5,High
ae40af0a-0bc9-4c78-8cd4-eccc41512a1d,56,Male,Auto,40421.88,3168.33,54985.27,6,2023-04-06,855b0c79-7823-4ce7-8f10-d0f7ad142c07,2025-09-26,1756.13,0,5,High
ae40af0a-0bc9-4c78-8cd4-eccc41512a1d,56,Male,Auto,40421.88,3168.33,54985.27,6,2023-04-06,0be17ffa-5f84-41ee-9e92-4f93f3ddea2b,2024-03-24,5647.03,0,5,High
ae40af0a-0bc9-4c78-8cd4-eccc41512a1d,56,Male,Auto,40421.88,3168.33,54985.27,6,2023-04-06,7153ebd7-ea97-4a90-982f-7829cfaea88c,2023-10-17,3562.97,0,5,High
ae40af0a-0bc9-4c78-8cd4-eccc41512a1d,56,Male,Auto,40421.88,3168.33,54985.27,6,2023-04-06,75f1bc04-71ba-49d1-b16f-b8e22aed02e7,2025-07-11,37116.08,0,5,High
a7245fa7-ecd6-4d94-9734-e2cbd8b530ad,42,Female,Auto,42485.22,2352.21,31380.9,12,2022-04-03,2f680041-d391-4ef8-8d77-484801f4fb1b,2024-04-19,3244.73,0,1,Medium
bb2c311b-af25-47c9-8a2a-555bfefa4c4f,34,Male,Auto,60137.11,2565.3,48263.83,16,2025-03-02,af270205-5b4e-4c42-b412-6c904a883db0,2028-01-25,12613.55,0,1,Medium
af7b3972-75e1-4d96-839b-97c7ac498daf,30,Female,Property,83307.01,1705.23,18391.03,3,2023-12-16,NoClaim,,0.0,0,0,Low
1e25aef3-43b3-4783-9751-e03dca70c6a9,63,Female,Life,30073.79,745.85,10264.6,0,2020-11-03,NoClaim,,0.0,0,0,Low
5d8c67ab-44bf-4e70-8544-cea34fa85af7,20,Female,Auto,16737.68,789.61,13573.5,4,2023-05-31,491ac066-0dae-4c35-91a3-a91c804b0811,2026-03-20,520.69,0,3,Medium
5d8c67ab-44bf-4e70-8544-cea34fa85af7,20,Female,Auto,16737.68,789.61,13573.5,4,2023-05-31,e51c1d1f-e3a8-4e0c-959f-93f127bc773a,2024-10-03,3170.79,0,3,Medium
5d8c67ab-44bf-4e70-8544-cea34fa85af7,20,Female,Auto,16737.68,789.61,13573.5,4,2023-05-31,9e08d220-c4f4-4ef6-a9b6-d8d8646e8e14,2024-10-18,2556.57,0,3,Medium
9812fd04-01f2-48ac-a28a-1f2506f953bc,57,Female,Auto,61263.02,5854.12,70968.13,24,2024-03-01,169e8be2-ac21-4ad5-ae4a-f0b0b88fe06b,2026-11-27,12589.64,0,2,Medium
9812fd04-01f2-48ac-a28a-1f2506f953bc,57,Female,Auto,61263.02,5854.12,70968.13,24,2024-03-01,f5f566dc-01d1-4dcd-b0ac-1e01fe693224,2024-04-22,16952.73,0,2,Medium
55da87fe-a9b3-46ab-83f9-d32abc4b8556,74,Male,Health,65322.2,4770.01,75851.37,0,2023-04-17,602eae79-7cec-4593-b1e6-fd2fbb7da176,2024-03-13,7453.33,0,3,Medium
55da87fe-a9b3-46ab-83f9-d32abc4b8556,74,Male,Health,65322.2,4770.01,75851.37,0,2023-04-17,afc218ea-0383-4ae8-9414-5d9ad4b03f84,2025-05-01,10579.32,0,3,Medium
55da87fe-a9b3-46ab-83f9-d32abc4b8556,74,Male,Health,65322.2,4770.01,75851.37,0,2023-04-17,3d153807-376c-40b6-a081-21000ef8042a,2024-02-08,15157.33,0,3,Medium
210fabde-5f59-4a29-8344-b8eced8a16c6,56,Male,Life,90232.95,2803.7,46703.08,0,2024-03-15,NoClaim,,0.0,0,0,Low
b8c9c038-379a-45e3-9e1d-a6a1500fe6a3,75,Male,Auto,62698.72,1682.34,24390.7,5,2025-04-04,bcccd3a1-6e90-42ca-924d-8466e2f1d07d,2027-01-21,9281.99,0,3,Medium
b8c9c038-379a-45e3-9e1d-a6a1500fe6a3,75,Male,Auto,62698.72,1682.34,24390.7,5,2025-04-04,3f828a09-6656-454b-9c7e-8858e8bea901,2028-02-07,1284.33,0,3,Medium
b8c9c038-379a-45e3-9e1d-a6a1500fe6a3,75,Male,Auto,62698.72,1682.34,24390.7,5,2025-04-04,e10a259e-f4b9-4b7d-80cb-ef730a93aba5,2026-12-18,2179.5,0,3,Medium
90fbc786-91c5-499f-aaa4-aef206192705,41,Male,Life,72567.46,3877.82,48519.0,0,2021-10-29,NoClaim,,0.0,0,0,Low
bd2d7177-44f9-45f9-a963-10f51c66ca33,59,Female,Auto,35594.93,1699.21,29675.94,22,2025-01-24,ca6a57fa-f40a-48ea-8b51-7e4ffa205b85,2025-03-18,14176.25,0,4,High
bd2d7177-44f9-45f9-a963-10f51c66ca33,59,Female,Auto,35594.93,1699.21,29675.94,22,2025-01-24,683ff4f5-595e-4e41-8869-bbaf8276026b,2025-12-30,1712.94,0,4,High
bd2d7177-44f9-45f9-a963-10f51c66ca33,59,Female,Auto,35594.93,1699.21,29675.94,22,2025-01-24,5725c0b8-3c4d-4507-af66-0126b8487d66,2026-12-18,1450.84,0,4,High
bd2d7177-44f9-45f9-a963-10f51c66ca33,59,Female,Auto,35594.93,1699.21,29675.94,22,2025-01-24,5acf7723-6087-447e-9da6-5e5edd3108f0,2027-01-29,4406.51,0,4,High
763dbd51-c9fc-459a-a6e5-19301a07d637,63,Female,Property,90338.85,8053.91,105455.38,4,2024-05-02,NoClaim,,0.0,0,0,Low
12029e1a-3d8b-4675-996a-e655901ba372,71,Male,Life,44427.63,3728.18,67220.54,0,2021-12-21,NoClaim,,0.0,0,0,Low
5ed24c4d-6de6-4049-8e4c-f0edc5ce889d,59,Female,Life,69684.44,4082.35,70199.16,0,2024-12-26,NoClaim,,0.0,0,0,Low
b60cb86c-60fc-4728-8e99-7a5d6f01711e,78,Female,Health,76367.24,6405.59,81169.38,0,2024-04-29,98eaef4a-d5d4-43f4-8358-f4666534dc54,2025-03-23,2425.39,0,4,High
b60cb86c-60fc-4728-8e99-7a5d6f01711e,78,Female,Health,76367.24,6405.59,81169.38,0,2024-04-29,1d5c1b60-9e4b-4561-ba9a-826e35663494,2026-03-05,6173.35,0,4,High
b60cb86c-60fc-4728-8e99-7a5d6f01711e,78,Female,Health,76367.24,6405.59,81169.38,0,2024-04-29,d2ed7adb-4784-4405-8591-8aeb1c591f78,2026-02-25,28850.37,0,4,High
b60cb86c-60fc-4728-8e99-7a5d6f01711e,78,Female,Health,76367.24,6405.59,81169.38,0,2024-04-29,973ef30b-7107-4395-9c1c-1c15ac877ee4,2025-09-04,40579.79,0,4,High
ef1781e4-2e41-4d19-9c25-08f8fddd911e,18,Female,Property,55638.94,4796.44,68477.27,16,2022-06-19,NoClaim,,0.0,0,0,Low
f7a90d22-7ee5-43ba-a34f-ab47a38fead5,39,Male,Auto,76944.82,4457.27,44755.75,10,2021-05-24,NoClaim,,0.0,0,0,Low
725e6e1c-cb31-49f1-8493-391c5ee7005a,41,Male,Auto,62353.22,4056.27,78844.79,17,2024-08-17,NoClaim,,0.0,0,0,Low
c329d3e5-f0a4-4c48-a4a4-9eee6d63900b,41,Female,Auto,70920.12,5045.52,93516.89,9,2021-01-17,NoClaim,,0.0,0,0,Low
adf2b571-513f-400b-a2c0-494c2d5b98cf,38,Male,Property,69951.42,6955.03,97919.47,8,2023-02-24,14240ee8-6e94-464a-b275-8b2b41ca9c27,2023-11-16,32797.06,0,1,Medium
392a9fac-05d0-406c-a021-51df20c8a404,58,Male,Health,48423.89,1604.05,20614.98,0,2022-02-24,NoClaim,,0.0,0,0,Low
977cf291-7052-44dd-b3c3-d3b5d5e3fad4,46,Female,Life,52530.57,2026.8,38130.07,0,2023-04-15,NoClaim,,0.0,0,0,Low
06fb3c26-ee96-4267-b29c-1437e8cfef5b,65,Female,Life,44192.47,2403.47,30938.9,0,2023-07-01,NoClaim,,0.0,0,0,Low
a06b29d8-a593-438b-a24f-8f7e40b26a45,46,Male,Health,66417.22,1619.23,21940.75,0,2025-01-22,92d0f888-d8ee-4319-a6b0-5456900679a0,2025-06-05,7450.05,0,1,Medium
1e9f1c95-15a3-440d-8724-ffa7c1b72a17,63,Female,Health,33974.2,1019.11,11276.95,0,2022-07-14,97b5f0c5-a753-45af-9d63-34427625552c,2024-04-24,2276.42,0,1,Medium
a4b3c555-c89c-44f4-a749-bcad3893a4ee,66,Male,Health,46023.38,1327.47,16187.07,0,2024-05-12,823e68f0-b39c-4f24-8e8c-6a3106b28c22,2026-05-28,2732.38,0,3,Medium
a4b3c555-c89c-44f4-a749-bcad3893a4ee,66,Male,Health,46023.38,1327.47,16187.07,0,2024-05-12,0ebad6fe-53d7-4e4d-84f0-fdf813aad5da,2026-05-20,5078.94,0,3,Medium
